business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,avg_rating,review_count,is_open,categories,nearest_attraction_id,nearest_attraction_name,nearest_attraction_category,distance_km
LqagbpfV0I0ZeanblrrZsA,"""Skyland De Shanghai""",Milliken,"""680 Silver Star""",Toronto,ON,M1V 5M1,43.8252708,-79.3000605,3.5,11,0,Food;Dim Sum;Restaurants;Chinese,36,CF Fairview Mall,Landmark,7.223302458726655
8WtBDVQLRtnI1_yhmzT16g,"""The Well""",Ossington Strip,"""121 Ossington Avenue""",Toronto,ON,M6J 2Z4,43.6467114104,-79.4196724864,4.0,11,0,Food;Bars;Coffee & Tea;Restaurants;Beer;Wine & Spirits;Nightlife;Cafes;Desserts,141,The Theatre Centre,Performing Arts,0.5737387093331305
BPqP7jcsed9tHl4c3tRV0A,"""Silverstein's Bakery""",Downtown Core,"""195 McCaul Street""",Toronto,ON,M5T 1W6,43.6567194,-79.3921446,4.5,11,0,Bakeries;Food,8,Art Gallery of Ontario,Gallery,0.3488860760708619
rO0eBOkyBsDRDJHDo6TOew,"""Moksha Yoga Bloor West""",Swansea,"""2454 Bloor Street W, Floor 2""",Toronto,ON,M6S 1R2,43.6488798,-79.4851548,4.5,11,0,Fitness & Instruction;Yoga;Active Life,142,The Village Players,Performing Arts,1.1958255134277003
S6zJV-41wHio080GHJf2AQ,"""Coliseum Scarborough Cinema""",Scarborough,"""Scarborough Town Centre, 300 Borough Drive""",Toronto,ON,M1P 4P5,43.7779960632,-79.2554244995,3.5,11,0,Arts & Entertainment;Cinema,120,Scarborough Museum,Museum,2.263847632649336
F2FtgThyVbp93N-OmHtbOg,"""Caju""",West Queen West,"""922 Queen Street W""",Toronto,ON,M6J 1G6,43.6448797,-79.4158406,3.5,11,0,Brazilian;Restaurants,141,The Theatre Centre,Performing Arts,0.8506486752599377
gfos-L-4tZ7TKektSglXcQ,"""Blondie's""",Parkdale,"""1378 Queen Street W""",Toronto,ON,M6K 1L7,43.6412971,-79.4332827,3.5,11,0,Coffee & Tea;Food,141,The Theatre Centre,Performing Arts,1.1273689724019722
KhRaEtZE9ulx6qdm5L475w,"""Espresso Etc""",Downtown Core,"""350 Dundas Street W""",Toronto,ON,M5T 1G5,43.6541354,-79.3929365,3.5,11,0,Coffee & Tea;Food;Desserts,8,Art Gallery of Ontario,Gallery,0.0746177146981414
V3wqAHTF46bMM62arn7kfQ,"""GUFF""",Leslieville,"""1142 Queen Street E""",Toronto,ON,M4M 1L2,43.6624504,-79.3343758,4.5,11,0,Thrift Stores;Home & Garden;Furniture Stores;Shopping;Antiques,123,Soulpepper Theatre Company,Performing Arts,2.4146558497624997
o-Lju_Yagb-_slCHWRAv6Q,"""12 O' lunch""",Downtown Core,"""177 Dundas St W""",Toronto,ON,M5G 1C7,43.6551232,-79.3864393,3.5,11,0,Korean;Restaurants,133,Textile Museum of Canada,Museum,0.07981901330025554
Go7A32yJ0eFXqE_-8Os7EQ,"""Mizumi Sushi Asian Cuisin""",,"""6233 Bathrust Street""",Toronto,ON,M2R 2A5,43.7909589,-79.4452533,3.0,11,0,Chinese;Restaurants;Japanese;Thai,119,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,3.0039354693911617
ze-xCiBLB-QSfNXHiPY5Qw,"""L's Chinese Eatery""",Scarborough,"""1734 Lawrence Avenue E""",Toronto,ON,M1R 2Y1,43.7427493,-79.3085766,4.0,11,0,Restaurants;Chinese,2,Aga Khan Museum,Museum,3.2652852209696626
G5gkRgTMqN0iIpyoW6oTYg,"""Marky's BBQ""",Bloor-West Village,"""383 Jane Street""",Toronto,ON,M6S 3Z3,43.6577905,-79.4878006,3.5,11,0,Restaurants;Barbeque,142,The Village Players,Performing Arts,1.5971265717538112
dtLyzOlGOVknmPkmrcEInQ,"""Rockwood Nightclub""",Entertainment District,"""31 Mercer Street""",Toronto,ON,M5V 1H2,43.6454968,-79.3907492,3.0,11,0,Nightlife;Bars;Lounges;Dance Clubs,146,TIFF Bell Lightbox,Landmark,0.11905322477197079
Y6NKsfJkPwEx42OxQw_Ceg,"""Clocktower Bar""",Summer Hill,"""1210 Yonge Street""",Toronto,ON,M4T 1W1,43.6817544,-79.3917412,4.0,11,0,Nightlife;Cocktail Bars;Bars,158,Toronto Reference Library,Landmark,1.2335864873015143
Qw3sC3gKTXDakgGmBZV5HA,"""Ottoman Authentic Doner Gyros""",Koreatown,"""664 Bloor Street West""",Toronto,ON,M6G 1L2,43.664216185,-79.4162929058,1.5,11,0,Mediterranean;Restaurants;Greek,104,Randolph Centre for the Arts,Performing Arts,0.6074224776000109
DjlOWc6p2jkit9zMSFa_ew,"""Aravind""",Greektown,"""596 Danforth Avenue""",Toronto,ON,M4K 1P7,43.678763,-79.3465684,4.0,11,0,Indian;Restaurants,135,The Danforth Music Hall,Performing Arts,1.1915547166235225
ZrL5p18qbu-Ep9zU4YoEtw,"""Wrap & Roll""",Downtown Core,"""519 Yonge Street""",Toronto,ON,M4Y 1Y3,43.6636465,-79.3840063,1.0,11,0,Restaurants;Mediterranean,21,Buddies in Bad Times Theatre,Performing Arts,0.11043746624460042
1OJUGceftGbvw2ke2LigpA,"""Wasabi""",High Park,"""1730 Bloor St W""",Toronto,ON,M6P 1B3,43.6549423,-79.4588635,2.5,11,0,Japanese;Restaurants;Sushi Bars,131,Taras H. Shevchenko Museum,Museum,0.418683812346095
5TnonKvP5-7aXnGDRbBJKw,"""Noir Nail Bar""",Liberty Village,"""171 E Liberty Street, Unit 149""",Toronto,ON,M6K 3P6,43.6387,-79.417724,2.5,11,0,Nail Salons;Beauty & Spas,42,Coca-Cola Coliseum (formerly Ricoh Coliseum),Sports / Entertainment Venue,0.5024419138137354
PXjFfAdj7ZJ6M5Rm19lw3w,"""Billy's Dumplings""",The Annex,"""524 Bloor Street W""",Toronto,ON,M5S 1Y3,43.6653843108,-79.410929151,3.5,11,0,Restaurants;Chinese,104,Randolph Centre for the Arts,Performing Arts,0.19270887812122478
rSiSZlTzHi4Ox_rFHe9CdA,"""Taqueria""",Downtown Core,"""687 Yonge Street""",Toronto,ON,M4Y 1R4,43.6689362,-79.3862171,3.0,11,0,Food;Restaurants;French;Mexican,24,CAA Theatre (formerly Panasonic Theatre),Performing Arts,0.1147284127783101
0hifnJw81xfr35g6eH8GRw,"""Hero Certified Burgers""",The Annex,"""55 Avenue Rd""",Toronto,ON,M5R 3L2,43.6711012,-79.3949326,3.5,11,0,Burgers;Restaurants,117,Royal Ontario Museum,Museum,0.3767558494256694
dmulebeMfPt8OUgEozTlgA,"""Marlon's Meat""",,"""2636 Yonge Street""",Toronto,ON,M4P 2J5,43.7156482,-79.4002615,1.5,11,0,Butcher;Specialty Food;Meat Shops;Cheese Shops;Food,4,Alexander Muir Memorial Gardens,Nature/ Park,0.6655234312740689
A4H83lkm54zbV3Gc5fc11A,"""The Joint Hair Salon""",Little Italy,"""816 Dundas Street W""",Toronto,ON,M6J 1V3,43.6518198,-79.4090019,5.0,11,0,Beauty & Spas;Hair Salons,144,Theatre Passe Muraille,Performing Arts,0.8073371146477861
1E1BN1eJQX7j6EdepVxoMQ,"""Astra Meat Products""",Bloor-West Village,"""2238 Bloor Street W""",Toronto,ON,M6S 1N6,43.6511193,-79.4769534,3.5,11,0,Specialty Food;Delis;Sandwiches;Food;Chicken Wings;Restaurants,142,The Village Players,Performing Arts,0.2521418214931453
u2OWmQOVGFBF_jVwuiIveA,"""Steakfrites Bistro""",,"""3185 Yonge St""",Toronto,ON,M4N 2K9,43.7274988,-79.4026632,3.0,11,0,French;Restaurants,4,Alexander Muir Memorial Gardens,Nature/ Park,0.6778422348609835
BPOB-8NGGQORUWBhMb4QZQ,"""Angela Beauty Parlor""",,"""1608 Gerrard Street E""",Toronto,ON,M4L 2A4,43.6729811,-79.3199999,4.0,11,0,Beauty & Spas;Day Spas,11,Ashbridges Bay Park,Nature/ Park,1.8003091718491016
eyiH5hSt6_HeuwqMCqYe0A,"""Guacamole Mexican Grill""",,"""8 Westmore Drive""",Toronto,ON,M9V 1C3,43.7528715963,-79.4517875835,4.5,11,0,Mexican;Restaurants,119,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,1.6644768557468952
XDKZX2LBEfGQLXg16tOldg,"""Sushi Shop""",Church-Wellesley Village,"""3 Carlton Street""",Toronto,ON,M5B 1L2,43.6612136,-79.3826809,3.5,11,0,Sushi Bars;Japanese;Restaurants,21,Buddies in Bad Times Theatre,Performing Arts,0.23667458861946697
1LCjdiV8mdcAChsANnTrLw,"""Wood Firepit & Tap""",The Beach,"""2084 Queen Street E""",Toronto,ON,M4E 1E1,43.6708278,-79.2964059,4.5,11,0,Barbeque;Restaurants,80,Kew Gardens Park,Nature/ Park,0.3757744242464227
_YRVlJmnsTxwUrMgjIGCQA,"""The Old Laurel""",,"""300 College St""",Toronto,ON,M5T 1R9,43.657691,-79.401671,4.0,11,0,Pubs;British;Nightlife;Bars;Restaurants,165,Ukrainian Museum of Canada,Museum,0.4784545782016472
ZdvvhrDV6owGjNevY1D9-w,"""Maison De La Presse""",Yorkville,"""99 Yorkville Ave""",Toronto,ON,M4W 1A7,43.6708846,-79.3923788,4.0,11,0,Shopping;Books;Mags;Music & Video,169,Village of Yorkville Park,Nature/ Park,0.12339758719989691
AbL1xoa1-RVFZwtAk_oYuw,"""True Restaurant""",Yorkville,"""69 Yorkville Ave""",Toronto,ON,M5R 1B8,43.6711791,-79.3909506,3.0,11,0,Restaurants;Italian,169,Village of Yorkville Park,Nature/ Park,0.15201478043792588
Q-nziRgGBgPnJA0k90mwpw,"""Starbucks""",Downtown Core,"""394 Bay Street""",Toronto,ON,M5H 2Y3,43.6517599,-79.3816391,4.0,11,0,Coffee & Tea;Food,97,Old City Hall,Landmark,0.08363220730778055
Qz1MaUxveZBh58BIoir2rg,"""Caribbean Taste""",Entertainment District,"""224 Adelaide Street W""",Toronto,ON,M5H 1G2,43.6484781,-79.3880553,3.0,11,0,Caribbean;Restaurants,98,Onsite Gallery [at] OCADU,Gallery,0.11344263537057574
8grTRpmD9JYRPWayoLxg0w,"""Amaya Express""",Ossington Strip,"""108 Ossington Avenue""",Toronto,ON,M6J 2Y7,43.6465443,-79.4197141,3.0,11,0,Indian;Restaurants,141,The Theatre Centre,Performing Arts,0.5572872957678414
2xhizW22zt1gwBjc9wwEKQ,"""The Family Thai""",Greektown,"""785 Danforth Avenue""",Toronto,ON,M4J 1L2,43.6794371,-79.3416635,3.5,11,0,Thai;Restaurants,135,The Danforth Music Hall,Performing Arts,1.7391745619389642
eZRFBi7eq2fVAn2jvIgcMg,"""Tula South""",Liberty Village,"""47 Fraser Avenue""",Toronto,ON,M6K 1Y7,43.637316,-79.4238509,3.0,11,0,Fitness & Instruction;Active Life;Yoga,87,Medieval Times Dinner and Tournament,Performing Arts,0.5525300018926884
lJL9CcZ7dvjfOd8k7EzHIA,"""J'adore Cakes Co""",Scarborough,"""3308 Danforth Ave""",Toronto,ON,M1L 1C9,43.6932226,-79.2793617,3.0,11,0,Food;Bakeries,12,Balmy Beach Park,Nature/ Park,2.570920953708225
oTQi0xL0HQ6n_kEhFfNL2g,"""The Wilson 96""",Little Italy,"""615 College Street""",Toronto,ON,M6G 1B4,43.6549543,-79.4146607,3.5,11,0,Nightlife;Karaoke;Bars;Pubs,104,Randolph Centre for the Arts,Performing Arts,1.0538374898181249
J6A_LT9Xb8VlXbRyTa7Hyw,"""The Slow Room""",Dufferin Grove,"""874 College Street""",Toronto,ON,M6H 1A1,43.6541021,-79.4245773,4.0,11,0,Food;Coffee & Tea,141,The Theatre Centre,Performing Arts,1.240847238189334
G_5zQbGAFYYKD7vBEoWByg,"""Ginger Express""",Parkdale,"""20 Roncesvalles Avenue""",Toronto,ON,M6R,43.6394976,-79.446731,4.0,11,0,Vietnamese;Restaurants;Thai;Indian,130,Sunnyside Beach,Nature/ Park,1.1671038019793827
IxaZ_fO1nQfaDqnOXfi0nw,"""Le Petit Gourmet""",Summer Hill,"""1064 Yonge Street""",Toronto,ON,M4W 2L4,43.6775573,-79.3899331,3.5,11,0,Restaurants;Breakfast & Brunch,158,Toronto Reference Library,Landmark,0.7274789680998898
lx4ZFZ9yLRfB9YlKE3RWRw,"""Lux Spa For Hands and Feet""",Yorkville,"""25 Bellair Street""",Toronto,ON,M5R 3L3,43.6707196,-79.3909623,3.0,11,0,Beauty & Spas;Nail Salons;Day Spas,169,Village of Yorkville Park,Nature/ Park,0.11125132195765029
T-Q3Vvz0yqduFJowSzL--Q,"""Custodio's Meats and Eats""",Roncesvalles,"""121 Roncesvalles Avenue""",Toronto,ON,M6R 2K9,43.6426838,-79.4474207,5.0,11,0,Food;Butcher,130,Sunnyside Beach,Nature/ Park,1.2183176191783773
Bgf9B9d_2rDQHQvE9TnOZg,"""Raca Cafe and Bar""",Parkdale,"""1704 Queen Street W""",Toronto,ON,M6R 1B3,43.638961,-79.444963,4.5,11,0,Breakfast & Brunch;Canadian (New);Nightlife;Cafes;Bars;Italian;Wine Bars;Restaurants,130,Sunnyside Beach,Nature/ Park,1.3508843651662439
ByLGceeU4oxmwUDxexYrQw,"""VIKA SPA""",The Annex,"""88 Avenue Rd""",Toronto,ON,M5R 2H2,43.6728666,-79.3959068,2.0,11,0,Day Spas;Makeup Artists;Beauty & Spas;Massage,116,Royal Conservatory of Music,Performing Arts,0.54646838601105
S_jAqYXVGqNDB3wiaT-Iug,"""Tik Talk Cafe""",,"""96 Harbord Street""",Toronto,ON,M5S 1G6,43.66293,-79.4032668,3.5,11,0,Sandwiches;Restaurants;Coffee & Tea;Soup;Food,165,Ukrainian Museum of Canada,Museum,0.16701432848384384
8q7AkoESZIoC7SHpQRyCAA,"""King West Fitness""",Liberty Village,"""171 E Liberty Street""",Toronto,ON,M6K 1W9,43.638265,-79.417441,3.0,11,0,Gyms;Fitness & Instruction;Active Life;Trainers,42,Coca-Cola Coliseum (formerly Ricoh Coliseum),Sports / Entertainment Venue,0.4448392825121387
UVRgPeUS5-pxGVK7OLl0Zw,"""The Hummingbird Caribbean Cuisine""",Leslieville,"""1276 Queen Street  E""",Toronto,ON,M4L 2L1,43.6636872,-79.3287741,4.0,11,0,Caribbean;Restaurants,11,Ashbridges Bay Park,Nature/ Park,2.088679200580475
2dK-e-bJ9SDSs71lqnpl3g,"""Bay Centre for Birth Control""",Discovery District,"""790 Bay Street, 8th Floor""",Toronto,ON,M5G 1N8,43.6603801,-79.3860568,2.0,11,0,Medical Centers;Doctors;Health & Medical;Obstetricians & Gynecologists,156,Toronto Police Museum & Discovery Centre,Museum,0.16594801627717992
CF2HAEZwaqpMqqHtC5c9tw,"""Chi-Ko-Roo""",Church-Wellesley Village,"""491 Church Street""",Toronto,ON,M4Y 2C6,43.6651518,-79.3805922,3.5,11,0,American (Traditional);Breakfast & Brunch;Restaurants,16,Betty Oliphant Theatre (at Canada's National Ballet School),Performing Arts,0.30443429281352424
gj71oj7MQ0W8FVDhzDmkNA,"""Living City Health""",Yonge and Eglinton,"""120 Eglinton Avenue E""",Toronto,ON,M4P 1E2,43.70758,-79.394777,4.5,11,0,Massage;Massage Therapy;Beauty & Spas;Chiropractors;Health & Medical;Nutritionists;Physical Therapy;Acupuncture;Doctors;Naturopathic/Holistic,4,Alexander Muir Memorial Gardens,Nature/ Park,1.7087332537024613
plLSP5HwCfCWOh_7ARJkzA,"""Kappo Sushi""",Downtown Core,"""3 Baldwin Street""",Toronto,ON,M5T 1L1,43.6561157,-79.3923841,4.5,11,0,Sushi Bars;Restaurants;Japanese,8,Art Gallery of Ontario,Gallery,0.27971192375280357
fIv2VQSLE1d5U88k5sV3JQ,"""Natural 9 Bubble Tea""",Chinatown,"""341 Spadina Ave""",Toronto,ON,M5T,43.6551428,-79.3985804,4.0,11,0,Coffee & Tea;Food,8,Art Gallery of Ontario,Gallery,0.6930843199878975
T6pK1xHcv3OPVnAJk3eKLw,"""Wonder Chicken""",,"""96 Harbord Street, Suite 100""",Toronto,ON,M5S 1G6,43.6629958,-79.4032723,3.0,11,0,Taiwanese;Fast Food;Asian Fusion;Restaurants,165,Ukrainian Museum of Canada,Museum,0.17218017631038113
7vl54MQuqZQlNj4IYakwVg,"""Rione XI""",,"""672 St Clair W""",Toronto,ON,M6C 1B1,43.6819871,-79.4255269,4.0,11,0,Restaurants;Italian,10,Artscape Wychwood Barns,Landmark,0.298741813120054
u1q8eFN04mxxl_dx3M_EIw,"""Balisi""",Niagara,"""711 Queen Street W""",Toronto,ON,M6J 1E6,43.6467663,-79.405924,4.5,11,0,Shopping;Shoe Stores;Women's Clothing;Accessories;Fashion,51,Factory Theatre,Performing Arts,0.3733827775754761
gEWZzRVz2wA0ywIb3YnKYg,"""Nailopolis""",Mount Pleasant and Davisville,"""609 Mount Pleasant Road""",Toronto,ON,M4S 1P1,43.703984,-79.3881945,2.5,11,0,Nail Salons;Beauty & Spas,4,Alexander Muir Memorial Gardens,Nature/ Park,2.4278580810724195
hbHrZdWmK7EepAm60HCx2Q,"""Saigon Palace Restaurant""",Kensington Market,"""454 Spadina Avenue""",Toronto,ON,M5T 2G8,43.6573415,-79.4000523,4.0,11,0,Restaurants;Vietnamese,165,Ukrainian Museum of Canada,Museum,0.5628122259248386
xoMs0UD4vyu1vzdXKr9nng,"""BeauTea Cafe""",Downtown Core,"""648 Yonge Street""",Toronto,ON,M4Y 1Z9,43.6668030422,-79.3853620067,4.5,11,0,Restaurants;Cafes,24,CAA Theatre (formerly Panasonic Theatre),Performing Arts,0.14187105561467123
AF62bEk5RO7RfBsR7red0w,"""Rocca's No Frills""",Upper Beach,"""269 Coxwell Avenue""",Toronto,ON,M4L 3B5,43.6736879,-79.3191645,2.0,11,0,Food;Grocery,11,Ashbridges Bay Park,Nature/ Park,1.8120682130430203
S8_W8gxq1I5r61iiy_Xt0w,"""Pastabilities""",St. Lawrence,"""95 King Street E""",Toronto,ON,M5C,43.6497601,-79.3746797,3.5,11,0,Restaurants;Italian,159,Toronto Sculpture Garden,Featured Park,0.11353363573895006
rYwKH86zGsuHyWBQNAu2UA,"""Vintage Mix 1""",Ossington Strip,"""186 Ossington Avenue""",Toronto,ON,M6J,43.6484663,-79.4205616,4.0,11,0,Fashion;Shopping;Used;Vintage & Consignment,141,The Theatre Centre,Performing Arts,0.6771533711550971
O0BkJmuo4NesOjQKXrObjg,"""Sense Appeal""",New Toronto,"""2814 Lakeshore Boulevard W""",Toronto,ON,M8V 1H7,43.6017648,-79.5011622,4.0,11,0,Coffee & Tea;Bakeries;Food,52,Famous People Players,Performing Arts,2.616398628461377
7c8wPuPOKK2ggE7jz5uC-A,"""Fare Bistro""",Leslieville,"""1097 Queen St E""",Toronto,ON,M4M 1K7,43.6619705,-79.3359731,4.0,11,0,French;Restaurants,123,Soulpepper Theatre Company,Performing Arts,2.236838861308021
iUEfar0-eM_-apCc6OGSug,"""Sunny Mummy Spa and Boutique""",West Queen West,"""903 Queen Street W""",Toronto,ON,M6J,43.6454553,-79.4121382,2.5,11,0,Beauty & Spas;Day Spas,51,Factory Theatre,Performing Arts,1.0343214870493231
nxY5uxfS-R8xP4n_4kLpuQ,"""Golden Lemon Thai Cuisine""",,"""282 Jane Street""",Toronto,ON,M6S 3Z2,43.6559726,-79.4873427,2.0,11,0,Thai;Restaurants,142,The Village Players,Performing Arts,1.4746470025305871
61GK4EGXBd4uha_2unicNw,"""Acquolina Ristorante""",,"""760 Saint Clair Avenue W""",Toronto,ON,M6C 1B5,43.6813132,-79.4283861,3.0,11,0,Restaurants;Italian,10,Artscape Wychwood Barns,Landmark,0.5287670389001662
UulxVcgDpYSzhIHMrGOHFQ,"""The Knit Cafe""",Beaconsfield Village,"""1050 Queen St W""",Toronto,ON,M6J 1H7,43.643917,-79.4206392,4.5,11,0,Shopping;Coffee & Tea;Arts & Crafts;Knitting Supplies;Food,141,The Theatre Centre,Performing Arts,0.30925001685179626
xNKvrHYajbXfFj0MlUPl9g,"""John Fluevog""",Queen Street West,"""242 Queen Street West""",Toronto,ON,M5V 1Z7,43.6500611,-79.3906846,4.5,11,0,Shoe Stores;Fashion;Shopping,1,299 Queen Street West,Landmark,0.07616560612787832
R_nykJJfrfcfeF4Pof34nA,"""The Guild""",Little Portugal,"""1442 Dundas Street W""",Toronto,ON,M6J 1Y6,43.6496871,-79.4303087,3.5,11,0,Restaurants;Canadian (New),141,The Theatre Centre,Performing Arts,1.0776756947780735
pTsL6_GQm2PFt8EMLlbcNg,"""The Greek Toronto""",,"""567 King Street W""",Toronto,ON,M5V 1M1,43.6444399,-79.3994402,2.0,11,0,Greek;Restaurants;Food,75,iArts Museum,Museum,0.04996110493165893
sMMWutp_B0351wr_oyG5fg,"""El Plebeyo Restaurant""",Casa Loma,"""1453 Bathurst Street""",Toronto,ON,M5R 3J2,43.6828513,-79.4180444,4.0,11,0,Restaurants;Peruvian,10,Artscape Wychwood Barns,Landmark,0.7224239278519915
iHFmtwVCEmFfqjnHhqlR0A,"""Silvertips Nails""",Riverdale,"""746 Broadview Avenue W""",Toronto,ON,M4K 2P1,43.6756592,-79.3585587,4.0,11,0,Beauty & Spas;Nail Salons,135,The Danforth Music Hall,Performing Arts,0.18425191989246154
PIwSbJQ6wdqkBmImj0zWuA,"""Toni & Guy Toronto""",Downtown Core,"""180 Bloor Street W""",Toronto,ON,M5S 2V6,43.653226,-79.3831843,3.5,11,0,Beauty & Spas;Hair Salons,150,Toronto City Hall and Nathan Phillips Square,Landmark,0.06020135833459916
qugoB-fIL2KxKLg2k2Aunw,"""Paul.S Churrasco""",Dufferin Grove,"""839 College Street""",Toronto,ON,M6H,43.654326,-79.4229453,3.5,11,0,Canadian (New);Restaurants;Portuguese,141,The Theatre Centre,Performing Arts,1.257702525533787
eLkNF-w5upg3OsQYG-GBRA,"""Cloud Free Agent Espresso Bar""",West Queen West,"""968 Queen St W""",Toronto,ON,M6J 1G9,43.6445863,-79.4174048,3.5,11,0,Restaurants;Breakfast & Brunch;Food;Coffee & Tea;Juice Bars & Smoothies,141,The Theatre Centre,Performing Arts,0.6744281693943791
zCqpHq-eDSRqXn9VBtoVcQ,"""Quattro e Quattr8""",Mount Pleasant and Davisville,"""2059 Yonge Street""",Toronto,ON,M4S 2A2,43.702178,-79.3971311,4.0,11,0,Italian;Food;Coffee & Tea;Restaurants;Pizza,4,Alexander Muir Memorial Gardens,Nature/ Park,2.1993848539346996
DGeNpP9BiH41S_RKh0wxiA,"""Avenue""",Yorkville,"""Four Seasons Hotel, 21 Avenue Rd""",Toronto,ON,M5R 2G1,43.6700432,-79.3941999,4.0,11,0,Nightlife;Bars;Lounges,56,Gardiner Museum,Museum,0.24712011169498238
FC08EHoZF2t9WIiwsMxweA,"""Mosheta""",Downtown Core,"""588 Yonge Street""",Toronto,ON,M4Y 1Z3,43.6653529,-79.3849051,2.5,11,0,Hair Salons;Beauty & Spas,21,Buddies in Bad Times Theatre,Performing Arts,0.30481643729711705
f4KJOcNMUSDGKvqm68CRiA,"""Margret""",The Junction,"""2952 Dundas Street W""",Toronto,ON,M6P 1Y8,43.6655572,-79.4679034,3.5,11,0,Nightlife;Bars;Lounges,142,The Village Players,Performing Arts,1.7151490391102104
FDVsDjkHWfDYAqgKdMsD9A,"""The Baro Chopped Salad Shoppe""",Queen Street West,"""424 Queen Street W""",Toronto,ON,M5V 2A7,43.6484934,-79.3981133,3.5,11,0,Restaurants;Soup;Fast Food;Salad;Gluten-Free,62,Graffiti Alley,Landmark,0.0749576720985513
-0DwB6Swi349EKfbBAOF7A,"""Qi Natural Foods""",Koreatown,"""710 Bloor Street W""",Toronto,ON,M6G 1L4,43.6637127,-79.4177591,3.5,11,0,Herbs & Spices;Food;Specialty Food;Health Markets,104,Randolph Centre for the Arts,Performing Arts,0.7669416789471982
FDxnnImJ-Q0CXRwGVJ1gig,"""Green Eggplant Restaurant""",,"""514 Eglinton Ave W""",Toronto,ON,M5N 1A5,43.7036821,-79.4135891,4.0,11,0,Restaurants;Italian,4,Alexander Muir Memorial Gardens,Nature/ Park,2.4152813530254837
3nR6c2dXJNrjQEC65Vy_3A,"""Red Onion""",Chinatown,"""369 Spadina Avenue""",Toronto,ON,M5T 2G3,43.6557684,-79.3990253,4.0,11,0,Portuguese;Chinese;Cantonese;Restaurants,8,Art Gallery of Ontario,Gallery,0.7600937708537213
-ZoPyfI6QbJiup1wQbJgpA,"""Leon's At The Roundhouse""",Entertainment District,"""255 Bremner Boulevard""",Toronto,ON,M5V 3M9,43.6411114497,-79.3865897933,2.0,11,0,Furniture Stores;Shopping;Appliances;Mattresses;Home Decor;Home & Garden,157,Toronto Railway Museum,Museum,0.08383971363752536
mvfaUvuZMYurZcbbyn7m4w,"""Celline Garden Restaurant""",Leslieville,"""972 Queen Street E""",Toronto,ON,M4M 1K1,43.6611553,-79.3399914,3.5,11,0,Ethnic Food;Food;Specialty Food,123,Soulpepper Theatre Company,Performing Arts,1.8230686445367117
nWMMI1z73AZOCRMSw1b5SA,"""Urraca Resto Lounge""",Willowdale,"""19A Finch Avenue W""",Toronto,ON,M2N 7K4,43.779209137,-79.4172515869,3.0,10,0,Asian Fusion;Restaurants;Nightlife;Lounges;Bars;Korean,59,Gibson House Museum,Museum,1.095933244653976
Q-lz4ZAYDGk0kE-P2Hncsg,"""Herbal Infusions Tea Co""",,"""404 Adelaide St W""",Toronto,ON,M5V 1S7,43.6465549,-79.3964702,4.0,10,0,Food;Coffee & Tea,62,Graffiti Alley,Landmark,0.2687643999387555
7zuWSun5F8Jv2N_IFD_ERg,"""Grappa Ristorante""",Bickford Park,"""797 College Street""",Toronto,ON,M6G 1C7,43.6547102687,-79.4208085465,3.5,10,0,Restaurants;Italian,141,The Theatre Centre,Performing Arts,1.3282445077197793
n5KZLOtiJfExtjQOiOmKjQ,"""Liu Liu Hot Pot""",Chinatown,"""149 Baldwin Street""",Toronto,ON,M5T 1L9,43.6549482,-79.3995671,3.0,10,0,Restaurants;Canadian (New),144,Theatre Passe Muraille,Performing Arts,0.780251851218196
sZ_QdVaPV50wggckxmNhsg,"""Aris Grill""",Roncesvalles,"""369 Roncesvalles Avenue""",Toronto,ON,M6R 2M8,43.6500617,-79.450487,3.5,10,0,Diners;Restaurants,93,Museum of Contemporary Canadian Art,Gallery,0.7725703335358646
fwXKszT6j_f6pf0tp3MHLw,"""Patisserie Royale""",Scarborough,"""1801 Lawrence Aveune E""",Toronto,ON,M1R 2X9,43.7431355,-79.3047395,5.0,10,0,Middle Eastern;Bakeries;Restaurants;Food,2,Aga Khan Museum,Museum,3.639820310956415
6D_rZE3vtdur2RR_QK0G6Q,"""Mr Right Pizza""",Bickford Park,"""821A Bloor Street W""",Toronto,ON,M6G 1M1,43.6625882,-79.4223655,4.0,10,0,Chicken Wings;Restaurants;Pizza,104,Randolph Centre for the Arts,Performing Arts,1.2836426991482508
RP6LTJlIYH4dWyCCTexFvw,"""Spin Dessert Cafe""",Yonge and Eglinton,"""2177 Yonge St""",Toronto,ON,M4S 2A9,43.704547,-79.3978553,3.5,10,0,Desserts;Restaurants;Cafes;Food,4,Alexander Muir Memorial Gardens,Nature/ Park,1.925680604279069
miAqpBAJQYJsTueEvl4z0w,"""Amaro Pizza""",The Danforth,"""962 Danforth Avenue""",Toronto,ON,M4J 1L9,43.6804194,-79.3380192,3.0,10,0,Restaurants;Pizza,135,The Danforth Music Hall,Performing Arts,2.157578017814987
4AI33tnMTgbEizsFa3j9AA,"""FedEx Office""",The Annex,"""459 Bloor St W""",Toronto,ON,M5S 1X9,43.66624,-79.4064192,3.0,10,0,Photography Stores & Services;Shopping,3,Al Green Theatre (at the Miles Nadal Jewish Community Centre),Performing Arts,0.2747300149125877
